subject,sub_index,cluster
1001,0,0.0
1002,1,0.0
1003,2,0.0
1005,3,0.0
1006,4,0.0
1007,5,0.0
1008,6,1.0
1009,7,0.0
1010,8,0.0
1011,9,0.0
1013,10,0.0
1014,11,0.0
1015,12,0.0
1017,13,0.0
1018,14,0.0
1019,15,0.0
1020,16,1.0
1021,17,0.0
1022,18,1.0
1023,19,1.0
1024,20,1.0
1025,21,0.0
1026,22,0.0
1028,23,0.0
1030,24,0.0
1033,25,0.0
1034,26,0.0
1035,27,1.0
1036,28,0.0
1037,29,0.0
1039,30,1.0
1040,31,0.0
1042,32,0.0
2001,33,1.0
2002,34,1.0
2003,35,1.0
2004,36,1.0
2005,37,0.0
2007,38,0.0
2009,39,0.0
2010,40,0.0
2011,41,0.0
2012,42,0.0
2013,43,0.0
2015,44,1.0
2016,45,1.0
2017,46,0.0
2018,47,0.0
2019,48,0.0
2020,49,0.0
2021,50,0.0
2022,51,0.0
2023,52,0.0
2024,53,1.0
2025,54,1.0
2026,55,0.0
2028,56,1.0
2029,57,0.0
2030,58,1.0
2031,59,0.0
2032,60,1.0
2033,61,1.0
2034,62,1.0
2036,63,0.0
2037,64,0.0
2038,65,0.0
2039,66,0.0
2040,67,0.0
3001,68,1.0
3002,69,0.0
3003,70,0.0
3004,71,0.0
3005,72,0.0
3006,73,0.0
3007,74,0.0
3008,75,1.0
3009,76,0.0
3011,77,1.0
3012,78,0.0
3013,79,0.0
3014,80,0.0
3015,81,0.0
3016,82,0.0
3017,83,1.0
3018,84,0.0
3019,85,0.0
3020,86,0.0
3021,87,0.0
3022,88,1.0
3023,89,0.0
3024,90,1.0
3025,91,0.0
3026,92,1.0
4001,93,1.0
4002,94,0.0
4003,95,0.0
4005,96,0.0
4006,97,0.0
4007,98,0.0
4008,99,1.0
4011,100,0.0
4012,101,0.0
4013,102,0.0
4014,103,0.0
4015,104,0.0
4016,105,1.0
4017,106,1.0
4018,107,0.0
4019,108,0.0
4021,109,0.0
4022,110,0.0
4023,111,0.0
4024,112,0.0
4025,113,0.0
4026,114,0.0
4027,115,0.0
4028,116,1.0
