subject,sub_index,cluster
1002,0,0.0
1003,1,0.0
1004,2,0.0
1005,3,0.0
1006,4,0.0
1007,5,0.0
1008,6,0.0
1009,7,1.0
1010,8,0.0
1011,9,0.0
1013,10,0.0
1014,11,0.0
1015,12,0.0
1017,13,0.0
1018,14,0.0
1019,15,0.0
1020,16,0.0
1022,17,0.0
1023,18,0.0
1024,19,0.0
1025,20,0.0
1026,21,1.0
1028,22,0.0
1030,23,0.0
1033,24,0.0
1034,25,0.0
1035,26,0.0
1036,27,0.0
1037,28,0.0
1039,29,0.0
1040,30,0.0
1042,31,0.0
2001,32,0.0
2002,33,0.0
2004,34,0.0
2005,35,0.0
2007,36,0.0
2008,37,0.0
2009,38,0.0
2011,39,0.0
2012,40,1.0
2014,41,0.0
2015,42,0.0
2016,43,0.0
2017,44,0.0
2018,45,0.0
2019,46,1.0
2020,47,0.0
2021,48,0.0
2022,49,0.0
2023,50,0.0
2024,51,1.0
2025,52,0.0
2026,53,0.0
2028,54,0.0
2029,55,0.0
2030,56,0.0
2031,57,0.0
2032,58,0.0
2033,59,0.0
2034,60,0.0
2037,61,0.0
2038,62,0.0
2039,63,0.0
2040,64,0.0
3001,65,0.0
3002,66,0.0
3003,67,0.0
3004,68,0.0
3005,69,0.0
3006,70,0.0
3007,71,1.0
3008,72,1.0
3009,73,0.0
3010,74,0.0
3011,75,0.0
3012,76,0.0
3013,77,1.0
3014,78,0.0
3015,79,0.0
3016,80,0.0
3017,81,0.0
3018,82,0.0
3019,83,0.0
3020,84,0.0
3021,85,0.0
3022,86,0.0
3023,87,0.0
3024,88,0.0
3025,89,0.0
3026,90,0.0
4001,91,0.0
4002,92,0.0
4003,93,0.0
4004,94,0.0
4005,95,0.0
4006,96,0.0
4007,97,0.0
4008,98,0.0
4009,99,0.0
4010,100,0.0
4011,101,0.0
4012,102,1.0
4013,103,1.0
4014,104,0.0
4015,105,0.0
4016,106,0.0
4018,107,0.0
4020,108,0.0
4021,109,0.0
4022,110,0.0
4023,111,0.0
4024,112,0.0
4025,113,0.0
4026,114,0.0
4027,115,0.0
4028,116,0.0
